target_end_date,location,value,target_variable,model
2021-06-20,hhs3,0.972835,inc wili,observed data
2021-06-20,hhs4,1.49541,inc wili,observed data
2021-06-20,hhs5,0.7918,inc wili,observed data
2021-06-20,hhs6,1.54465,inc wili,observed data
2021-06-20,hhs7,1.15989,inc wili,observed data
2021-06-20,hhs8,1.09249,inc wili,observed data
2021-06-20,hhs9,1.06801,inc wili,observed data
2021-06-20,nat,1.21258,inc wili,observed data
2021-06-27,hhs1,0.640036,inc wili,observed data
2021-06-27,hhs10,0.666227,inc wili,observed data
2021-06-27,hhs2,1.9034,inc wili,observed data
2021-06-27,hhs3,0.935348,inc wili,observed data
2021-06-27,hhs4,1.5237,inc wili,observed data
2021-06-27,hhs5,0.725996,inc wili,observed data
2021-06-27,hhs6,1.48402,inc wili,observed data
2021-06-27,hhs7,1.13288,inc wili,observed data
2021-06-27,hhs8,1.09506,inc wili,observed data
2021-06-27,hhs9,1.1925,inc wili,observed data
2021-06-27,nat,1.2132,inc wili,observed data
2021-07-04,hhs1,0.731867,inc wili,observed data
2021-07-04,hhs10,0.74691,inc wili,observed data
2021-07-04,hhs2,1.45053,inc wili,observed data
2021-07-04,hhs3,1.01687,inc wili,observed data
2021-07-04,hhs4,1.67849,inc wili,observed data
2021-07-04,hhs5,0.791189,inc wili,observed data
2021-07-04,hhs6,1.71193,inc wili,observed data
2021-07-04,hhs7,1.23342,inc wili,observed data
2021-07-04,hhs8,1.08439,inc wili,observed data
2021-07-04,hhs9,1.23823,inc wili,observed data
2021-07-04,nat,1.26708,inc wili,observed data
2021-07-11,hhs1,0.697449,inc wili,observed data
2021-07-11,hhs10,0.789428,inc wili,observed data
2021-07-11,hhs2,1.61795,inc wili,observed data
2021-07-11,hhs3,1.06032,inc wili,observed data
2021-07-11,hhs4,1.83455,inc wili,observed data
2021-07-11,hhs5,0.803868,inc wili,observed data
2021-07-11,hhs6,1.88812,inc wili,observed data
2021-07-11,hhs7,1.35015,inc wili,observed data
2021-07-11,hhs8,1.12505,inc wili,observed data
2021-07-11,hhs9,1.47595,inc wili,observed data
2021-07-11,nat,1.38688,inc wili,observed data
2021-07-18,hhs1,0.766323,inc wili,observed data
2021-07-18,hhs10,0.972484,inc wili,observed data
2021-07-18,hhs2,2.35512,inc wili,observed data
2021-07-18,hhs3,1.18315,inc wili,observed data
2021-07-18,hhs4,2.28385,inc wili,observed data
2021-07-18,hhs5,0.903207,inc wili,observed data
2021-07-18,hhs6,2.25937,inc wili,observed data
2021-07-18,hhs7,1.42786,inc wili,observed data
2021-07-18,hhs8,1.26972,inc wili,observed data
2021-07-18,hhs9,1.50914,inc wili,observed data
2021-07-18,nat,1.64767,inc wili,observed data
2021-07-25,hhs1,0.880587,inc wili,observed data
2021-07-25,hhs10,1.07614,inc wili,observed data
2021-07-25,hhs2,2.52281,inc wili,observed data
2021-07-25,hhs3,1.29237,inc wili,observed data
2021-07-25,hhs4,2.58751,inc wili,observed data
2021-07-25,hhs5,0.91879,inc wili,observed data
2021-07-25,hhs6,2.35564,inc wili,observed data
2021-07-25,hhs7,1.49314,inc wili,observed data
2021-07-25,hhs8,1.2057,inc wili,observed data
2021-07-25,hhs9,1.76106,inc wili,observed data
2021-07-25,nat,1.799,inc wili,observed data
2021-08-01,hhs1,0.906451,inc wili,observed data
2021-08-01,hhs10,1.2323,inc wili,observed data
2021-08-01,hhs2,2.64518,inc wili,observed data
2021-08-01,hhs3,1.45968,inc wili,observed data
2021-08-01,hhs4,2.79466,inc wili,observed data
2021-08-01,hhs5,1.02167,inc wili,observed data
2021-08-01,hhs6,2.42871,inc wili,observed data
2021-08-01,hhs7,1.59291,inc wili,observed data
2021-08-01,hhs8,1.15133,inc wili,observed data
2021-08-01,hhs9,2.05527,inc wili,observed data
2021-08-01,nat,1.94947,inc wili,observed data
2021-08-08,hhs1,0.910546,inc wili,observed data
2021-08-08,hhs10,1.42286,inc wili,observed data
2021-08-08,hhs2,2.70612,inc wili,observed data
2021-08-08,hhs3,1.51741,inc wili,observed data
2021-08-08,hhs4,3.10862,inc wili,observed data
2021-08-08,hhs5,1.1194,inc wili,observed data
2021-08-08,hhs6,2.33115,inc wili,observed data
2021-08-08,hhs7,1.49741,inc wili,observed data
2021-08-08,hhs8,1.24175,inc wili,observed data
2021-08-08,hhs9,2.05847,inc wili,observed data
2021-08-08,nat,2.03512,inc wili,observed data
2021-08-15,hhs1,0.923432,inc wili,observed data
2021-08-15,hhs10,1.40175,inc wili,observed data
2021-08-15,hhs2,2.63279,inc wili,observed data
2021-08-15,hhs3,1.58576,inc wili,observed data
2021-08-15,hhs4,3.36946,inc wili,observed data
2021-08-15,hhs5,1.28106,inc wili,observed data
2021-08-15,hhs6,2.52588,inc wili,observed data
2021-08-15,hhs7,1.48662,inc wili,observed data
2021-08-15,hhs8,1.4382,inc wili,observed data
2021-08-15,hhs9,2.35525,inc wili,observed data
2021-08-15,nat,2.19023,inc wili,observed data
2021-08-22,hhs1,0.927176,inc wili,observed data
2021-08-22,hhs10,1.48142,inc wili,observed data
2021-08-22,hhs2,2.64007,inc wili,observed data
2021-08-22,hhs3,1.73369,inc wili,observed data
2021-08-22,hhs4,3.24428,inc wili,observed data
2021-08-22,hhs5,1.27582,inc wili,observed data
2021-08-22,hhs6,2.88679,inc wili,observed data
2021-08-22,hhs7,1.59246,inc wili,observed data
2021-08-22,hhs8,1.84405,inc wili,observed data
2021-08-22,hhs9,2.29195,inc wili,observed data
2021-08-22,nat,2.23843,inc wili,observed data
2021-08-29,hhs1,0.904208,inc wili,observed data
2021-08-29,hhs10,1.56227,inc wili,observed data
2021-08-29,hhs2,2.60435,inc wili,observed data
2021-08-29,hhs3,1.88549,inc wili,observed data
2021-08-29,hhs4,3.04897,inc wili,observed data
2021-08-29,hhs5,1.24308,inc wili,observed data
2021-08-29,hhs6,2.89162,inc wili,observed data
2021-08-29,hhs7,1.80412,inc wili,observed data
2021-08-29,hhs8,2.11115,inc wili,observed data
2021-08-29,hhs9,2.55035,inc wili,observed data
2021-08-29,nat,2.26655,inc wili,observed data
2021-09-05,hhs1,1.07176,inc wili,observed data
2021-09-05,hhs10,1.46217,inc wili,observed data
2021-09-05,hhs2,2.77286,inc wili,observed data
2021-09-05,hhs3,2.16655,inc wili,observed data
2021-09-05,hhs4,2.80949,inc wili,observed data
2021-09-05,hhs5,1.39151,inc wili,observed data
2021-09-05,hhs6,2.67216,inc wili,observed data
2021-09-05,hhs7,1.90087,inc wili,observed data
2021-09-05,hhs8,2.11461,inc wili,observed data
2021-09-05,hhs9,2.22677,inc wili,observed data
2021-09-05,nat,2.21303,inc wili,observed data
2021-09-12,hhs1,1.1182,inc wili,observed data
2021-09-12,hhs10,1.4798,inc wili,observed data
2021-09-12,hhs2,2.79941,inc wili,observed data
2021-09-12,hhs3,2.17124,inc wili,observed data
2021-09-12,hhs4,2.31285,inc wili,observed data
2021-09-12,hhs5,1.50146,inc wili,observed data
2021-09-12,hhs6,2.29782,inc wili,observed data
2021-09-12,hhs7,1.8432,inc wili,observed data
2021-09-12,hhs8,1.92391,inc wili,observed data
2021-09-12,hhs9,2.02219,inc wili,observed data
2021-09-12,nat,2.04664,inc wili,observed data
2021-09-19,hhs1,1.09915,inc wili,observed data
2021-09-19,hhs10,1.51915,inc wili,observed data
2021-09-19,hhs2,3.0104,inc wili,observed data
2021-09-19,hhs3,2.14363,inc wili,observed data
2021-09-19,hhs4,2.07197,inc wili,observed data
2021-09-19,hhs5,1.29494,inc wili,observed data
2021-09-19,hhs6,1.939,inc wili,observed data
2021-09-19,hhs7,1.71403,inc wili,observed data
2021-09-19,hhs8,1.93435,inc wili,observed data
2021-09-19,hhs9,1.8221,inc wili,observed data
2021-09-19,nat,1.9014,inc wili,observed data
2021-09-26,hhs1,1.15875,inc wili,observed data
2021-09-26,hhs10,1.38007,inc wili,observed data
2021-09-26,hhs2,3.19954,inc wili,observed data
2021-09-26,hhs3,1.76024,inc wili,observed data
2021-09-26,hhs4,2.03853,inc wili,observed data
2021-09-26,hhs5,1.29385,inc wili,observed data
2021-09-26,hhs6,1.90128,inc wili,observed data
2021-09-26,hhs7,1.67882,inc wili,observed data
2021-09-26,hhs8,1.97578,inc wili,observed data
2021-09-26,hhs9,1.65536,inc wili,observed data
2021-09-26,nat,1.84504,inc wili,observed data
2021-10-03,hhs1,1.15639,inc wili,observed data
2021-10-03,hhs10,1.49477,inc wili,observed data
2021-10-03,hhs2,3.48423,inc wili,observed data
2021-10-03,hhs3,2.07624,inc wili,observed data
2021-10-03,hhs4,2.05564,inc wili,observed data
2021-10-03,hhs5,1.97261,inc wili,observed data
2021-10-03,hhs6,2.11625,inc wili,observed data
2021-10-03,hhs7,1.65544,inc wili,observed data
2021-10-03,hhs8,1.95754,inc wili,observed data
2021-10-03,hhs9,1.63127,inc wili,observed data
2021-10-03,nat,2.03726,inc wili,observed data
2021-10-10,hhs1,1.19047,inc wili,observed data
2021-10-10,hhs10,1.52645,inc wili,observed data
2021-10-10,hhs2,3.07511,inc wili,observed data
2021-10-10,hhs3,1.86601,inc wili,observed data
2021-10-10,hhs4,2.05124,inc wili,observed data
2021-10-10,hhs5,1.84245,inc wili,observed data
2021-10-10,hhs6,1.99984,inc wili,observed data
2021-10-10,hhs7,1.62257,inc wili,observed data
2021-10-10,hhs8,2.16223,inc wili,observed data
2021-10-10,hhs9,1.61269,inc wili,observed data
2021-10-10,nat,1.94864,inc wili,observed data
2021-10-17,hhs1,1.06317,inc wili,observed data
2021-10-17,hhs10,1.45456,inc wili,observed data
2021-10-17,hhs2,3.12184,inc wili,observed data
2021-10-17,hhs3,1.83665,inc wili,observed data
2021-10-17,hhs4,2.00223,inc wili,observed data
2021-10-17,hhs5,1.80575,inc wili,observed data
2021-10-17,hhs6,1.96955,inc wili,observed data
2021-10-17,hhs7,1.46861,inc wili,observed data
2021-10-17,hhs8,2.14467,inc wili,observed data
2021-10-17,hhs9,1.68193,inc wili,observed data
2021-10-17,nat,1.92538,inc wili,observed data
2021-10-24,hhs1,1.11875,inc wili,observed data
2021-10-24,hhs10,1.42641,inc wili,observed data
2021-10-24,hhs2,3.43753,inc wili,observed data
2021-10-24,hhs3,1.76078,inc wili,observed data
2021-10-24,hhs4,2.07583,inc wili,observed data
2021-10-24,hhs5,1.80896,inc wili,observed data
2021-10-24,hhs6,2.00623,inc wili,observed data
2021-10-24,hhs7,1.49764,inc wili,observed data
2021-10-24,hhs8,2.1568,inc wili,observed data
2021-10-24,hhs9,1.73031,inc wili,observed data
2021-10-24,nat,1.9789,inc wili,observed data
2021-10-31,hhs1,1.36547,inc wili,observed data
2021-10-31,hhs10,1.52617,inc wili,observed data
2021-10-31,hhs2,3.32611,inc wili,observed data
2021-10-31,hhs3,1.71038,inc wili,observed data
2021-10-31,hhs4,2.41809,inc wili,observed data
2021-10-31,hhs5,2.01949,inc wili,observed data
2021-10-31,hhs6,2.246,inc wili,observed data
2021-10-31,hhs7,1.61901,inc wili,observed data
2021-10-31,hhs8,2.43099,inc wili,observed data
2021-10-31,hhs9,1.76528,inc wili,observed data
2021-10-31,nat,2.1334,inc wili,observed data
2021-11-07,hhs1,1.39144,inc wili,observed data
2021-11-07,hhs10,1.50162,inc wili,observed data
2021-11-07,hhs2,3.29531,inc wili,observed data
2021-11-07,hhs3,1.90003,inc wili,observed data
2021-11-07,hhs4,2.69456,inc wili,observed data
2021-11-07,hhs5,2.15632,inc wili,observed data
2021-11-07,hhs6,2.37255,inc wili,observed data
2021-11-07,hhs7,1.71534,inc wili,observed data
2021-11-07,hhs8,2.40949,inc wili,observed data
2021-11-07,hhs9,1.84548,inc wili,observed data
2021-11-07,nat,2.25788,inc wili,observed data
2021-11-14,hhs1,1.54744,inc wili,observed data
2021-11-14,hhs10,1.57998,inc wili,observed data
2021-11-14,hhs2,3.3518,inc wili,observed data
2021-11-14,hhs3,2.06674,inc wili,observed data
2021-11-14,hhs4,2.88554,inc wili,observed data
2021-11-14,hhs5,2.21534,inc wili,observed data
2021-11-14,hhs6,2.98342,inc wili,observed data
2021-11-14,hhs7,1.72775,inc wili,observed data
2021-11-14,hhs8,2.54251,inc wili,observed data
2021-11-14,hhs9,1.77459,inc wili,observed data
2021-11-14,nat,2.41079,inc wili,observed data
2021-11-21,hhs1,1.77166,inc wili,observed data
2021-11-21,hhs10,1.58434,inc wili,observed data
2021-11-21,hhs2,3.21677,inc wili,observed data
2021-11-21,hhs3,2.10718,inc wili,observed data
2021-11-21,hhs4,2.87281,inc wili,observed data
2021-11-21,hhs5,2.50602,inc wili,observed data
2021-11-21,hhs6,2.8733,inc wili,observed data
2021-11-21,hhs7,2.09483,inc wili,observed data
2021-11-21,hhs8,2.53689,inc wili,observed data
2021-11-21,hhs9,2.17179,inc wili,observed data
2021-11-21,nat,2.51762,inc wili,observed data
2021-11-28,hhs1,2.14574,inc wili,observed data
2021-11-28,hhs10,1.73387,inc wili,observed data
2021-11-28,hhs2,3.82193,inc wili,observed data
2021-11-28,hhs3,2.30561,inc wili,observed data
2021-11-28,hhs4,3.01026,inc wili,observed data
2021-11-28,hhs5,2.37628,inc wili,observed data
2021-11-28,hhs6,2.49388,inc wili,observed data
2021-11-28,hhs7,2.30102,inc wili,observed data
2021-11-28,hhs8,2.32351,inc wili,observed data
2021-11-28,hhs9,2.02042,inc wili,observed data
2021-11-28,nat,2.55244,inc wili,observed data
2021-12-05,hhs1,2.4713,inc wili,observed data
2021-12-05,hhs10,1.63365,inc wili,observed data
2021-12-05,hhs2,3.96115,inc wili,observed data
2021-12-05,hhs3,2.4867,inc wili,observed data
2021-12-05,hhs4,3.14661,inc wili,observed data
2021-12-05,hhs5,2.56938,inc wili,observed data
2021-12-05,hhs6,2.90293,inc wili,observed data
2021-12-05,hhs7,2.65249,inc wili,observed data
2021-12-05,hhs8,2.46571,inc wili,observed data
2021-12-05,hhs9,2.02569,inc wili,observed data
2021-12-05,nat,2.72476,inc wili,observed data
2021-12-12,hhs1,2.38949,inc wili,observed data
2021-12-12,hhs10,1.78092,inc wili,observed data
2021-12-12,hhs2,4.9578,inc wili,observed data
2021-12-12,hhs3,2.72585,inc wili,observed data
2021-12-12,hhs4,3.67533,inc wili,observed data
2021-12-12,hhs5,2.93272,inc wili,observed data
2021-12-12,hhs6,3.47703,inc wili,observed data
2021-12-12,hhs7,3.41354,inc wili,observed data
2021-12-12,hhs8,2.78382,inc wili,observed data
2021-12-12,hhs9,2.14886,inc wili,observed data
2021-12-12,nat,3.14645,inc wili,observed data
2021-12-19,hhs1,2.7393,inc wili,observed data
2021-12-19,hhs10,2.31028,inc wili,observed data
2021-12-19,hhs2,6.816,inc wili,observed data
2021-12-19,hhs3,3.71184,inc wili,observed data
2021-12-19,hhs4,4.87443,inc wili,observed data
2021-12-19,hhs5,3.60581,inc wili,observed data
2021-12-19,hhs6,3.78298,inc wili,observed data
2021-12-19,hhs7,3.65768,inc wili,observed data
2021-12-19,hhs8,3.4663,inc wili,observed data
2021-12-19,hhs9,2.98521,inc wili,observed data
2021-12-19,nat,4.00686,inc wili,observed data
2021-12-26,hhs1,3.48245,inc wili,observed data
2021-12-26,hhs10,2.70763,inc wili,observed data
2021-12-26,hhs2,7.31966,inc wili,observed data
2021-12-26,hhs3,5.06318,inc wili,observed data
2021-12-26,hhs4,6.02891,inc wili,observed data
2021-12-26,hhs5,3.96112,inc wili,observed data
2021-12-26,hhs6,4.98007,inc wili,observed data
2021-12-26,hhs7,4.26646,inc wili,observed data
2021-12-26,hhs8,4.21511,inc wili,observed data
2021-12-26,hhs9,4.11992,inc wili,observed data
2021-12-26,nat,4.90468,inc wili,observed data
2022-01-02,hhs1,2.61613,inc wili,observed data
2022-01-02,hhs10,3.16323,inc wili,observed data
2022-01-02,hhs2,5.48352,inc wili,observed data
2022-01-02,hhs3,4.14812,inc wili,observed data
2022-01-02,hhs4,5.11145,inc wili,observed data
2022-01-02,hhs5,3.16857,inc wili,observed data
2022-01-02,hhs6,5.59244,inc wili,observed data
2022-01-02,hhs7,3.72579,inc wili,observed data
2022-01-02,hhs8,3.57716,inc wili,observed data
2022-01-02,hhs9,3.9962,inc wili,observed data
2022-01-02,nat,4.32906,inc wili,observed data
2022-01-09,hhs1,1.73473,inc wili,observed data
2022-01-09,hhs10,3.0307,inc wili,observed data
2022-01-09,hhs2,3.82476,inc wili,observed data
2022-01-09,hhs3,2.88744,inc wili,observed data
2022-01-09,hhs4,4.26754,inc wili,observed data
2022-01-09,hhs5,2.45111,inc wili,observed data
2022-01-09,hhs6,5.00773,inc wili,observed data
2022-01-09,hhs7,3.70419,inc wili,observed data
2022-01-09,hhs8,3.09312,inc wili,observed data
2022-01-09,hhs9,3.37349,inc wili,observed data
2022-01-09,nat,3.5344,inc wili,observed data
2022-01-16,hhs1,1.19943,inc wili,observed data
2022-01-16,hhs10,2.79296,inc wili,observed data
2022-01-16,hhs2,2.64497,inc wili,observed data
2022-01-16,hhs3,2.17667,inc wili,observed data
2022-01-16,hhs4,3.37445,inc wili,observed data
2022-01-16,hhs5,1.97175,inc wili,observed data
2022-01-16,hhs6,4.43849,inc wili,observed data
2022-01-16,hhs7,3.20565,inc wili,observed data
2022-01-16,hhs8,2.59801,inc wili,observed data
2022-01-16,hhs9,2.51907,inc wili,observed data
2022-01-16,nat,2.82024,inc wili,observed data
2022-01-23,hhs1,0.85427,inc wili,observed data
2022-01-23,hhs10,1.94884,inc wili,observed data
2022-01-23,hhs2,2.09145,inc wili,observed data
2022-01-23,hhs3,1.53037,inc wili,observed data
2022-01-23,hhs4,2.50225,inc wili,observed data
2022-01-23,hhs5,1.52932,inc wili,observed data
2022-01-23,hhs6,3.03339,inc wili,observed data
2022-01-23,hhs7,2.50166,inc wili,observed data
2022-01-23,hhs8,1.99113,inc wili,observed data
2022-01-23,hhs9,1.81418,inc wili,observed data
2022-01-23,nat,2.06558,inc wili,observed data
2022-01-30,hhs1,0.705607,inc wili,observed data
2022-01-30,hhs10,1.31272,inc wili,observed data
2022-01-30,hhs2,1.98058,inc wili,observed data
2022-01-30,hhs3,1.19112,inc wili,observed data
2022-01-30,hhs4,2.02356,inc wili,observed data
2022-01-30,hhs5,1.22353,inc wili,observed data
2022-01-30,hhs6,2.38378,inc wili,observed data
2022-01-30,hhs7,2.36712,inc wili,observed data
2022-01-30,hhs8,1.51658,inc wili,observed data
2022-01-30,hhs9,1.45452,inc wili,observed data
2022-01-30,nat,1.68092,inc wili,observed data
2022-02-06,hhs1,0.557982,inc wili,observed data
2022-02-06,hhs10,1.33399,inc wili,observed data
2022-02-06,hhs2,1.72644,inc wili,observed data
2022-02-06,hhs3,1.05763,inc wili,observed data
2022-02-06,hhs4,1.67508,inc wili,observed data
2022-02-06,hhs5,1.0532,inc wili,observed data
2022-02-06,hhs6,2.05496,inc wili,observed data
2022-02-06,hhs7,1.81269,inc wili,observed data
2022-02-06,hhs8,1.4928,inc wili,observed data
2022-02-06,hhs9,1.23474,inc wili,observed data
2022-02-06,nat,1.44022,inc wili,observed data
2022-02-13,hhs1,0.540791,inc wili,observed data
2022-02-13,hhs10,1.14985,inc wili,observed data
2022-02-13,hhs2,1.91404,inc wili,observed data
2022-02-13,hhs3,1.08306,inc wili,observed data
2022-02-13,hhs4,1.70681,inc wili,observed data
2022-02-13,hhs5,1.16515,inc wili,observed data
2022-02-13,hhs6,2.3412,inc wili,observed data
2022-02-13,hhs7,1.56419,inc wili,observed data
2022-02-13,hhs8,1.56523,inc wili,observed data
2022-02-13,hhs9,1.13656,inc wili,observed data
2022-02-13,nat,1.48974,inc wili,observed data
2022-02-20,hhs1,0.630305,inc wili,observed data
2022-02-20,hhs10,1.01972,inc wili,observed data
2022-02-20,hhs2,1.82172,inc wili,observed data
2022-02-20,hhs3,0.945265,inc wili,observed data
2022-02-20,hhs4,1.67694,inc wili,observed data
2022-02-20,hhs5,1.18773,inc wili,observed data
2022-02-20,hhs6,2.27325,inc wili,observed data
2022-02-20,hhs7,1.66685,inc wili,observed data
2022-02-20,hhs8,1.73715,inc wili,observed data
2022-02-20,hhs9,1.1151,inc wili,observed data
2022-02-20,nat,1.46266,inc wili,observed data
2022-02-27,hhs1,0.611072,inc wili,observed data
2022-02-27,hhs10,1.17404,inc wili,observed data
2022-02-27,hhs2,1.85387,inc wili,observed data
2022-02-27,hhs3,1.1488,inc wili,observed data
2022-02-27,hhs4,1.59571,inc wili,observed data
2022-02-27,hhs5,1.32295,inc wili,observed data
2022-02-27,hhs6,2.86186,inc wili,observed data
2022-02-27,hhs7,1.84798,inc wili,observed data
2022-02-27,hhs8,1.93322,inc wili,observed data
2022-02-27,hhs9,1.11933,inc wili,observed data
2022-02-27,nat,1.58728,inc wili,observed data
2022-03-06,hhs1,0.892772,inc wili,observed data
2022-03-06,hhs10,1.284,inc wili,observed data
2022-03-06,hhs2,2.05406,inc wili,observed data
2022-03-06,hhs3,1.24137,inc wili,observed data
2022-03-06,hhs4,1.60876,inc wili,observed data
2022-03-06,hhs5,1.48543,inc wili,observed data
2022-03-06,hhs6,3.10672,inc wili,observed data
2022-03-06,hhs7,1.78379,inc wili,observed data
2022-03-06,hhs8,2.21881,inc wili,observed data
2022-03-06,hhs9,1.14111,inc wili,observed data
2022-03-06,nat,1.70339,inc wili,observed data
2022-03-13,hhs1,1.03896,inc wili,observed data
2022-03-13,hhs10,1.35306,inc wili,observed data
2022-03-13,hhs2,2.36938,inc wili,observed data
2022-03-13,hhs3,1.31766,inc wili,observed data
2022-03-13,hhs4,1.69477,inc wili,observed data
2022-03-13,hhs5,1.77059,inc wili,observed data
2022-03-13,hhs6,3.025,inc wili,observed data
2022-03-13,hhs7,2.18199,inc wili,observed data
2022-03-13,hhs8,2.38663,inc wili,observed data
2022-03-13,hhs9,1.19563,inc wili,observed data
2022-03-13,nat,1.83335,inc wili,observed data
2022-03-20,hhs1,1.47498,inc wili,observed data
2022-03-20,hhs10,1.45007,inc wili,observed data
2022-03-20,hhs2,2.5684,inc wili,observed data
2022-03-20,hhs3,1.39668,inc wili,observed data
2022-03-20,hhs4,1.70402,inc wili,observed data
2022-03-20,hhs5,1.77735,inc wili,observed data
2022-03-20,hhs6,2.83768,inc wili,observed data
2022-03-20,hhs7,1.77092,inc wili,observed data
2022-03-20,hhs8,2.57856,inc wili,observed data
2022-03-20,hhs9,1.31867,inc wili,observed data
2022-03-20,nat,1.87057,inc wili,observed data
2022-03-27,hhs1,1.89431,inc wili,observed data
2022-03-27,hhs10,1.42765,inc wili,observed data
2022-03-27,hhs2,3.14128,inc wili,observed data
2022-03-27,hhs3,1.53544,inc wili,observed data
2022-03-27,hhs4,1.83405,inc wili,observed data
2022-03-27,hhs5,1.88951,inc wili,observed data
2022-03-27,hhs6,2.71524,inc wili,observed data
2022-03-27,hhs7,1.77036,inc wili,observed data
2022-03-27,hhs8,2.46263,inc wili,observed data
2022-03-27,hhs9,1.29724,inc wili,observed data
2022-03-27,nat,1.97612,inc wili,observed data
2022-04-03,hhs1,2.21791,inc wili,observed data
2022-04-03,hhs10,1.33989,inc wili,observed data
2022-04-03,hhs2,3.7553,inc wili,observed data
2022-04-03,hhs3,1.61093,inc wili,observed data
2022-04-03,hhs4,1.92563,inc wili,observed data
2022-04-03,hhs5,2.01672,inc wili,observed data
2022-04-03,hhs6,2.491,inc wili,observed data
2022-04-03,hhs7,1.72523,inc wili,observed data
2022-04-03,hhs8,2.50894,inc wili,observed data
2022-04-03,hhs9,1.36093,inc wili,observed data
2022-04-03,nat,2.07126,inc wili,observed data
2022-04-10,hhs1,2.61961,inc wili,observed data
2022-04-10,hhs10,1.44208,inc wili,observed data
2022-04-10,hhs2,3.97267,inc wili,observed data
2022-04-10,hhs3,1.63507,inc wili,observed data
2022-04-10,hhs4,2.17904,inc wili,observed data
2022-04-10,hhs5,1.97518,inc wili,observed data
2022-04-10,hhs6,2.42369,inc wili,observed data
2022-04-10,hhs7,1.65492,inc wili,observed data
2022-04-10,hhs8,2.5552,inc wili,observed data
2022-04-10,hhs9,1.43653,inc wili,observed data
2022-04-10,nat,2.16302,inc wili,observed data
2022-04-17,hhs1,2.41298,inc wili,observed data
2022-04-17,hhs10,1.78509,inc wili,observed data
2022-04-17,hhs2,3.96728,inc wili,observed data
2022-04-17,hhs3,1.6224,inc wili,observed data
2022-04-17,hhs4,2.25449,inc wili,observed data
2022-04-17,hhs5,2.04373,inc wili,observed data
2022-04-17,hhs6,2.28719,inc wili,observed data
2022-04-17,hhs7,1.62708,inc wili,observed data
2022-04-17,hhs8,2.89139,inc wili,observed data
2022-04-17,hhs9,1.54918,inc wili,observed data
2022-04-17,nat,2.20418,inc wili,observed data
2022-04-24,hhs1,2.19714,inc wili,observed data
2022-04-24,hhs10,1.96965,inc wili,observed data
2022-04-24,hhs2,4.23055,inc wili,observed data
2022-04-24,hhs3,1.63586,inc wili,observed data
2022-04-24,hhs4,2.3418,inc wili,observed data
2022-04-24,hhs5,1.95208,inc wili,observed data
2022-04-24,hhs6,2.29219,inc wili,observed data
2022-04-24,hhs7,1.45036,inc wili,observed data
2022-04-24,hhs8,2.74645,inc wili,observed data
2022-04-24,hhs9,1.72395,inc wili,observed data
2022-04-24,nat,2.24681,inc wili,observed data
2022-05-01,hhs1,2.52265,inc wili,observed data
2022-05-01,hhs10,2.06745,inc wili,observed data
2022-05-01,hhs2,4.11694,inc wili,observed data
2022-05-01,hhs3,1.8715,inc wili,observed data
2022-05-01,hhs4,2.54363,inc wili,observed data
2022-05-01,hhs5,2.04188,inc wili,observed data
2022-05-01,hhs6,2.26665,inc wili,observed data
2022-05-01,hhs7,1.3919,inc wili,observed data
2022-05-01,hhs8,2.88032,inc wili,observed data
2022-05-01,hhs9,1.92065,inc wili,observed data
2022-05-01,nat,2.3613,inc wili,observed data
2022-05-08,hhs1,2.63663,inc wili,observed data
2022-05-08,hhs10,2.09593,inc wili,observed data
2022-05-08,hhs2,4.3233,inc wili,observed data
2022-05-08,hhs3,1.98978,inc wili,observed data
2022-05-08,hhs4,2.87235,inc wili,observed data
2022-05-08,hhs5,2.05194,inc wili,observed data
2022-05-08,hhs6,2.27264,inc wili,observed data
2022-05-08,hhs7,1.2687,inc wili,observed data
2022-05-08,hhs8,2.63419,inc wili,observed data
2022-05-08,hhs9,2.117,inc wili,observed data
2022-05-08,nat,2.48314,inc wili,observed data
2022-05-15,hhs1,2.13194,inc wili,observed data
2022-05-15,hhs10,2.18197,inc wili,observed data
2022-05-15,hhs2,3.84459,inc wili,observed data
2022-05-15,hhs3,1.97858,inc wili,observed data
2022-05-15,hhs4,3.13172,inc wili,observed data
2022-05-15,hhs5,1.83469,inc wili,observed data
2022-05-15,hhs6,2.14932,inc wili,observed data
2022-05-15,hhs7,1.29018,inc wili,observed data
2022-05-15,hhs8,2.52712,inc wili,observed data
2022-05-15,hhs9,2.35247,inc wili,observed data
2022-05-15,nat,2.45354,inc wili,observed data
2022-05-22,hhs1,1.69577,inc wili,observed data
2022-05-22,hhs10,2.26782,inc wili,observed data
2022-05-22,hhs2,3.42578,inc wili,observed data
2022-05-22,hhs3,1.87953,inc wili,observed data
2022-05-22,hhs4,3.42842,inc wili,observed data
2022-05-22,hhs5,1.73517,inc wili,observed data
2022-05-22,hhs6,1.95274,inc wili,observed data
2022-05-22,hhs7,1.20665,inc wili,observed data
2022-05-22,hhs8,2.39443,inc wili,observed data
2022-05-22,hhs9,2.33207,inc wili,observed data
2022-05-22,nat,2.39624,inc wili,observed data
2022-05-29,hhs1,1.37783,inc wili,observed data
2022-05-29,hhs10,2.11429,inc wili,observed data
2022-05-29,hhs2,3.4632,inc wili,observed data
2022-05-29,hhs3,1.89286,inc wili,observed data
2022-05-29,hhs4,3.53562,inc wili,observed data
